Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_stats_shooting,PKatt_stats_shooting,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,position_tokens,is_goalkeeper,is_defender,is_midfielder,is_forward,is_pure_midfielder,is_mixed_midfielder,Min_numeric,Age_numeric,TklW_per90,Int_per90,Fls_per90,Fld_per90,CrdY_per90,CrdR_per90,Crs_per90,Off_per90,meets_preferred_minutes
386,David Brooks,wls WAL,MF,Bournemouth,eng Premier League,28.0,1997.0,31,13,1204,13.4,1,3,4,1,0,0,7,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,386,wls WAL,MF,eng Premier League,28.0,1997.0,13.4,1,48,13,27.1,3.59,0.97,0.02,0.08,0,0,480,wls WAL,MF,eng Premier League,28.0,1997.0,31,1204,39,35.2,13.4,13,67.0,0,18,19.0,2,1.52,21,20,1,0.07,-0.05,386,wls WAL,MF,eng Premier League,28.0,1997.0,13.4,7,0,0,11,13,2,59,4,13,0,MF,False,False,True,False,True,False,1204,28.0,0.9701492537313433,0.29850746268656714,0.8208955223880596,0.9701492537313433,0.5223880597014925,0.0,4.402985074626866,0.14925373134328357,False
1437,Rémy Labeau Lascary,gp GLP,"MF,FW",Brest,fr Ligue 1,22.0,2003.0,27,12,1200,13.3,5,1,6,5,0,0,2,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,1437,gp GLP,"MF,FW",fr Ligue 1,22.0,2003.0,13.3,5,34,16,47.1,2.55,1.2,0.15,0.31,0,0,1768,gp GLP,"MF,FW",fr Ligue 1,22.0,2003.0,27,1200,44,39.2,13.3,12,70.0,3,15,24.0,0,1.33,18,21,-3,-0.23,0.21,1437,gp GLP,"MF,FW",fr Ligue 1,22.0,2003.0,13.3,2,0,0,29,18,9,12,4,11,0,"MF,FW",False,False,True,True,False,True,1200,22.0,0.8270676691729323,0.3007518796992481,2.180451127819549,1.3533834586466165,0.15037593984962405,0.0,0.9022556390977443,0.6766917293233082,False
2777,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,de Bundesliga,25.0,1999.0,28,13,1197,13.3,4,1,5,4,0,0,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,2777,kr KOR,"MF,FW",de Bundesliga,25.0,1999.0,13.3,4,22,8,36.4,1.65,0.6,0.18,0.5,0,0,3464,kr KOR,"MF,FW",de Bundesliga,25.0,1999.0,28,1197,43,39.1,13.3,13,69.0,2,15,20.0,2,1.21,16,22,-6,-0.45,-0.06,2777,kr KOR,"MF,FW",de Bundesliga,25.0,1999.0,13.3,0,0,0,13,20,4,31,8,7,0,"MF,FW",False,False,True,True,False,True,1197,25.0,0.5263157894736842,0.6015037593984962,0.9774436090225563,1.5037593984962405,0.0,0.0,2.3308270676691727,0.3007518796992481,False
29,Karim Adeyemi,de GER,"MF,FW",Dortmund,de Bundesliga,23.0,2002.0,28,15,1195,13.3,7,4,11,7,0,0,5,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,29,de GER,"MF,FW",de Bundesliga,23.0,2002.0,13.3,7,31,14,45.2,2.33,1.05,0.23,0.5,0,0,34,de GER,"MF,FW",de Bundesliga,23.0,2002.0,28,1195,43,39.1,13.3,15,69.0,0,13,12.0,1,2.29,27,14,13,0.98,-0.13,29,de GER,"MF,FW",de Bundesliga,23.0,2002.0,13.3,5,0,0,21,25,5,11,8,4,0,"MF,FW",False,False,True,True,False,True,1195,23.0,0.3007518796992481,0.6015037593984962,1.5789473684210527,1.8796992481203008,0.37593984962406013,0.0,0.8270676691729323,0.37593984962406013,False
1690,Christian Mawissa,fr FRA,"DF,MF",Monaco,fr Ligue 1,20.0,2005.0,18,13,1191,13.2,0,0,0,0,0,0,4,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1690,fr FRA,"DF,MF",fr Ligue 1,20.0,2005.0,13.2,0,2,1,50.0,0.15,0.08,0.0,0.0,0,0,2084,fr FRA,"DF,MF",fr Ligue 1,20.0,2005.0,18,1191,66,38.9,13.2,13,82.0,9,5,26.0,2,1.78,23,22,1,0.08,-0.17,1690,fr FRA,"DF,MF",fr Ligue 1,20.0,2005.0,13.2,4,0,0,12,12,0,5,15,25,0,"DF,MF",False,True,True,False,False,True,1191,20.0,1.893939393939394,1.1363636363636365,0.9090909090909092,0.9090909090909092,0.30303030303030304,0.0,0.3787878787878788,0.0,False
2016,Patrick Osterhage,de GER,MF,Freiburg,de Bundesliga,25.0,2000.0,20,13,1189,13.2,1,0,1,1,0,0,4,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2016,de GER,MF,de Bundesliga,25.0,2000.0,13.2,1,7,2,28.6,0.53,0.15,0.14,0.5,0,0,2494,de GER,MF,de Bundesliga,25.0,2000.0,20,1189,59,38.9,13.2,13,82.0,6,7,18.0,2,1.7,15,17,-2,-0.15,0.04,2016,de GER,MF,de Bundesliga,25.0,2000.0,13.2,4,0,0,13,13,2,9,15,7,0,MF,False,False,True,False,True,False,1189,25.0,0.5303030303030303,1.1363636363636365,0.9848484848484849,0.9848484848484849,0.30303030303030304,0.0,0.6818181818181819,0.15151515151515152,False
663,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,it Serie A,24.0,2001.0,24,11,1187,13.2,1,0,1,1,0,0,0,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,663,ng NGA,MF,it Serie A,24.0,2001.0,13.2,1,9,2,22.2,0.68,0.15,0.11,0.5,0,0,818,ng NGA,MF,it Serie A,24.0,2001.0,24,1187,49,34.7,13.2,11,75.0,6,13,27.0,1,1.33,18,16,2,0.15,0.19,663,ng NGA,MF,it Serie A,24.0,2001.0,13.2,0,0,0,8,3,2,10,4,15,0,MF,False,False,True,False,True,False,1187,24.0,1.1363636363636365,0.30303030303030304,0.6060606060606061,0.2272727272727273,0.0,0.0,0.7575757575757576,0.15151515151515152,False
92,Sergi Altimira,es ESP,MF,Real Betis,es La Liga,23.0,2001.0,24,13,1186,13.2,1,2,3,1,0,0,3,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,92,es ESP,MF,es La Liga,23.0,2001.0,13.2,1,7,3,42.9,0.53,0.23,0.14,0.33,0,0,115,es ESP,MF,es La Liga,23.0,2001.0,24,1186,49,34.7,13.2,13,74.0,5,11,21.0,11,1.5,14,19,-5,-0.38,-1.02,92,es ESP,MF,es La Liga,23.0,2001.0,13.2,3,0,0,14,22,0,3,20,36,0,MF,False,False,True,False,True,False,1186,23.0,2.7272727272727275,1.5151515151515151,1.0606060606060606,1.6666666666666667,0.2272727272727273,0.0,0.2272727272727273,0.0,False
944,Conor Gallagher,eng ENG,MF,Tottenham Hotspur,eng Premier League,25.0,2000.0,16,14,1184,13.2,1,1,2,1,0,0,2,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,944,eng ENG,MF,eng Premier League,25.0,2000.0,13.2,1,11,4,36.4,0.84,0.3,0.09,0.25,0,0,1170,eng ENG,MF,eng Premier League,25.0,2000.0,16,1184,74,34.6,13.2,14,81.0,5,2,28.0,0,0.81,13,23,-10,-0.76,-0.8,944,eng ENG,MF,eng Premier League,25.0,2000.0,13.2,2,0,0,25,23,1,23,18,14,0,MF,False,False,True,False,True,False,1184,25.0,1.0606060606060606,1.3636363636363638,1.893939393939394,1.7424242424242424,0.15151515151515152,0.0,1.7424242424242424,0.07575757575757576,False
2208,Devyne Rensch,nl NED,MF,Roma,it Serie A,22.0,2003.0,24,12,1184,13.2,1,4,5,1,0,0,1,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,2208,nl NED,MF,it Serie A,22.0,2003.0,13.2,1,6,2,33.3,0.46,0.15,0.17,0.5,0,0,2744,nl NED,MF,it Serie A,22.0,2003.0,24,1184,49,34.6,13.2,12,79.0,5,12,20.0,12,2.08,21,15,6,0.46,-0.43,2208,nl NED,MF,it Serie A,22.0,2003.0,13.2,1,0,0,6,18,3,22,16,15,0,MF,False,False,True,False,True,False,1184,22.0,1.1363636363636365,1.2121212121212122,0.4545454545454546,1.3636363636363638,0.07575757575757576,0.0,1.6666666666666667,0.2272727272727273,False
750,Nicolás Domínguez,ar ARG,MF,Nottingham Forest,eng Premier League,27.0,1998.0,27,17,1175,13.1,1,1,2,1,0,0,3,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,750,ar ARG,MF,eng Premier League,27.0,1998.0,13.1,1,18,5,27.8,1.38,0.38,0.06,0.2,0,0,919,ar ARG,MF,eng Premier League,27.0,1998.0,27,1175,44,34.4,13.1,17,60.0,1,10,15.0,4,1.26,15,19,-4,-0.31,-0.35,750,ar ARG,MF,eng Premier League,27.0,1998.0,13.1,3,0,0,16,11,0,14,6,30,0,MF,False,False,True,False,True,False,1175,27.0,2.290076335877863,0.4580152671755725,1.2213740458015268,0.8396946564885497,0.22900763358778625,0.0,1.0687022900763359,0.0,False
1888,Dan Ndoye,ch SUI,MF,Nottingham Forest,eng Premier League,24.0,2000.0,24,14,1173,13.0,1,1,2,1,0,0,1,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,1888,ch SUI,MF,eng Premier League,24.0,2000.0,13.0,1,15,4,26.7,1.15,0.31,0.07,0.25,0,0,2337,ch SUI,MF,eng Premier League,24.0,2000.0,24,1173,49,34.3,13.0,14,71.0,3,10,18.0,5,1.08,15,17,-2,-0.15,-0.11,1888,ch SUI,MF,eng Premier League,24.0,2000.0,13.0,1,0,0,16,22,9,41,10,11,0,MF,False,False,True,False,True,False,1173,24.0,0.8461538461538461,0.7692307692307693,1.2307692307692308,1.6923076923076923,0.07692307692307693,0.0,3.1538461538461537,0.6923076923076923,False
2144,Freddie Potts,eng ENG,MF,West Ham United,eng Premier League,21.0,2003.0,22,12,1171,13.0,0,1,1,0,0,0,1,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2144,eng ENG,MF,eng Premier League,21.0,2003.0,13.0,0,3,1,33.3,0.23,0.08,0.0,0.0,0,0,2662,eng ENG,MF,eng Premier League,21.0,2003.0,22,1171,53,34.2,13.0,12,77.0,4,10,25.0,11,1.09,17,25,-8,-0.61,-0.17,2144,eng ENG,MF,eng Premier League,21.0,2003.0,13.0,1,0,0,15,14,0,34,16,18,0,MF,False,False,True,False,True,False,1171,21.0,1.3846153846153846,1.2307692307692308,1.1538461538461537,1.0769230769230769,0.07692307692307693,0.0,2.6153846153846154,0.0,False
1700,Samuel Mbangula,be BEL,"MF,FW",Werder Bremen,de Bundesliga,21.0,2004.0,26,12,1171,13.0,3,2,5,3,0,0,0,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,1700,be BEL,"MF,FW",de Bundesliga,21.0,2004.0,13.0,3,17,8,47.1,1.31,0.61,0.18,0.38,0,0,2098,be BEL,"MF,FW",de Bundesliga,21.0,2004.0,26,1171,45,38.3,13.0,12,72.0,1,14,22.0,3,0.85,15,22,-7,-0.54,0.22,1700,be BEL,"MF,FW",de Bundesliga,21.0,2004.0,13.0,0,0,0,4,23,4,23,3,10,0,"MF,FW",False,False,True,True,False,True,1171,21.0,0.7692307692307693,0.23076923076923078,0.3076923076923077,1.7692307692307692,0.0,0.0,1.7692307692307692,0.3076923076923077,False
1528,Fer López,es ESP,"MF,FW",Celta Vigo,es La Liga,21.0,2004.0,17,13,1170,13.0,1,1,2,1,0,0,3,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,1528,es ESP,"MF,FW",es La Liga,21.0,2004.0,13.0,1,13,5,38.5,1.0,0.38,0.08,0.2,0,0,1892,es ESP,"MF,FW",es La Liga,21.0,2004.0,17,1170,69,34.2,13.0,13,81.0,5,4,30.0,0,1.29,17,19,-2,-0.15,-0.43,1528,es ESP,"MF,FW",es La Liga,21.0,2004.0,13.0,3,0,0,24,18,1,18,6,11,0,"MF,FW",False,False,True,True,False,True,1170,21.0,0.8461538461538461,0.46153846153846156,1.8461538461538463,1.3846153846153846,0.23076923076923078,0.0,1.3846153846153846,0.07692307692307693,False
1714,Dwight McNeil,eng ENG,MF,Everton,eng Premier League,25.0,1999.0,22,14,1168,13.0,0,1,1,0,0,0,1,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,1714,eng ENG,MF,eng Premier League,25.0,1999.0,13.0,0,24,5,20.8,1.85,0.39,0.0,0.0,0,0,2118,eng ENG,MF,eng Premier League,25.0,1999.0,22,1168,53,34.2,13.0,14,76.0,3,8,13.0,14,1.45,14,9,5,0.39,0.7,1714,eng ENG,MF,eng Premier League,25.0,1999.0,13.0,1,0,0,11,7,2,40,10,16,0,MF,False,False,True,False,True,False,1168,25.0,1.2307692307692308,0.7692307692307693,0.8461538461538461,0.5384615384615384,0.07692307692307693,0.0,3.076923076923077,0.15384615384615385,False
896,Romano Floriani,it ITA,MF,Cremonese,it Serie A,22.0,2003.0,28,12,1168,13.0,0,1,1,0,0,0,2,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,896,it ITA,MF,it Serie A,22.0,2003.0,13.0,0,5,1,20.0,0.39,0.08,0.0,0.0,0,0,1108,it ITA,MF,it Serie A,22.0,2003.0,28,1168,42,34.2,13.0,12,71.0,3,16,20.0,8,0.75,13,23,-10,-0.77,-0.17,896,it ITA,MF,it Serie A,22.0,2003.0,13.0,2,0,0,21,5,2,29,6,14,0,MF,False,False,True,False,True,False,1168,22.0,1.0769230769230769,0.46153846153846156,1.6153846153846154,0.38461538461538464,0.15384615384615385,0.0,2.230769230769231,0.15384615384615385,False
720,Junior Dina Ebimbe,cm CMR,MF,Brest,fr Ligue 1,24.0,2000.0,27,15,1165,12.9,5,0,5,5,0,0,3,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,720,cm CMR,MF,fr Ligue 1,24.0,2000.0,12.9,5,27,9,33.3,2.09,0.7,0.19,0.56,0,0,885,cm CMR,MF,fr Ligue 1,24.0,2000.0,27,1165,43,38.1,12.9,15,66.0,1,12,14.0,2,1.04,15,21,-6,-0.46,-0.18,720,cm CMR,MF,fr Ligue 1,24.0,2000.0,12.9,3,0,0,22,15,3,4,6,16,0,MF,False,False,True,False,True,False,1165,24.0,1.2403100775193798,0.46511627906976744,1.7054263565891472,1.1627906976744187,0.23255813953488372,0.0,0.31007751937984496,0.23255813953488372,False
531,Sidiki Cherif,fr FRA,"FW,MF",Angers,fr Ligue 1,18.0,2006.0,19,14,1157,12.9,4,0,4,4,0,0,3,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,531,fr FRA,"FW,MF",fr Ligue 1,18.0,2006.0,12.9,4,28,12,42.9,2.18,0.93,0.14,0.33,0,0,657,fr FRA,"FW,MF",fr Ligue 1,18.0,2006.0,19,1157,61,37.8,12.9,14,70.0,2,5,36.0,0,1.21,13,16,-3,-0.23,0.52,531,fr FRA,"FW,MF",fr Ligue 1,18.0,2006.0,12.9,3,0,0,15,16,11,6,6,3,0,"FW,MF",False,False,True,True,False,True,1157,18.0,0.23255813953488372,0.46511627906976744,1.1627906976744187,1.2403100775193798,0.23255813953488372,0.0,0.46511627906976744,0.8527131782945736,False
2661,Can Uzun,tr TUR,MF,Eintracht Frankfurt,de Bundesliga,19.0,2005.0,21,15,1156,12.8,8,4,12,7,1,1,3,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,2661,tr TUR,MF,de Bundesliga,19.0,2005.0,12.8,8,41,19,46.3,3.19,1.48,0.17,0.37,1,1,3322,tr TUR,MF,de Bundesliga,19.0,2005.0,21,1156,55,37.8,12.8,15,68.0,2,6,23.0,2,1.19,28,27,1,0.08,0.31,2661,tr TUR,MF,de Bundesliga,19.0,2005.0,12.8,3,0,0,15,26,0,24,3,9,0,MF,False,False,True,False,True,False,1156,19.0,0.703125,0.234375,1.171875,2.03125,0.234375,0.0,1.875,0.0,False
150,Adam Armstrong,eng ENG,"FW,MF",Wolves,eng Premier League,28.0,1997.0,14,14,1140,12.7,2,2,4,1,1,1,3,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,150,eng ENG,"FW,MF",eng Premier League,28.0,1997.0,12.7,2,18,6,33.3,1.42,0.47,0.06,0.17,1,1,184,eng ENG,"FW,MF",eng Premier League,28.0,1997.0,14,1140,81,33.3,12.7,14,81.0,7,0,,0,0.86,9,20,-11,-0.87,0.32,150,eng ENG,"FW,MF",eng Premier League,28.0,1997.0,12.7,3,0,0,12,3,5,5,1,4,0,"FW,MF",False,False,True,True,False,True,1140,28.0,0.31496062992125984,0.07874015748031496,0.9448818897637796,0.2362204724409449,0.2362204724409449,0.0,0.3937007874015748,0.3937007874015748,False
751,Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,29.0,1995.0,20,12,1138,12.6,3,0,3,2,1,1,0,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,751,fr FRA,"FW,MF",de Bundesliga,29.0,1995.0,12.6,3,25,12,48.0,1.98,0.95,0.08,0.17,1,1,920,fr FRA,"FW,MF",de Bundesliga,29.0,1995.0,20,1138,57,37.2,12.6,12,81.0,5,8,21.0,3,1.05,16,14,2,0.16,0.91,751,fr FRA,"FW,MF",de Bundesliga,29.0,1995.0,12.6,0,0,0,2,9,4,82,0,5,0,"FW,MF",False,False,True,True,False,True,1138,29.0,0.39682539682539686,0.0,0.15873015873015872,0.7142857142857143,0.0,0.0,6.507936507936508,0.31746031746031744,False
157,Arthur,br BRA,MF,Leverkusen,de Bundesliga,22.0,2003.0,20,13,1136,12.6,1,3,4,1,0,0,3,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,157,br BRA,MF,de Bundesliga,22.0,2003.0,12.6,1,10,2,20.0,0.79,0.16,0.1,0.5,0,0,193,br BRA,MF,de Bundesliga,22.0,2003.0,20,1136,57,37.1,12.6,13,73.0,7,7,26.0,3,1.8,25,18,7,0.55,-0.1,157,br BRA,MF,de Bundesliga,22.0,2003.0,12.6,3,0,0,19,10,3,33,18,12,0,MF,False,False,True,False,True,False,1136,22.0,0.9523809523809524,1.4285714285714286,1.507936507936508,0.7936507936507937,0.2380952380952381,0.0,2.619047619047619,0.2380952380952381,False
2643,Kareem Tunde,es ESP,MF,Levante,es La Liga,19.0,2005.0,21,17,1133,12.6,0,1,1,0,0,0,3,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2643,es ESP,MF,es La Liga,19.0,2005.0,12.6,0,21,3,14.3,1.67,0.24,0.0,0.0,0,0,3301,es ESP,MF,es La Liga,19.0,2005.0,21,1133,54,33.1,12.6,17,64.0,2,4,11.0,0,1.38,15,20,-5,-0.4,-0.04,2643,es ESP,MF,es La Liga,19.0,2005.0,12.6,3,0,0,16,24,1,11,14,11,0,MF,False,False,True,False,True,False,1133,19.0,0.873015873015873,1.1111111111111112,1.2698412698412698,1.9047619047619049,0.2380952380952381,0.0,0.873015873015873,0.07936507936507936,False
1519,Ruben Loftus-Cheek,eng ENG,"MF,FW",Milan,it Serie A,29.0,1996.0,28,12,1133,12.6,3,1,4,3,0,0,2,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,1519,eng ENG,"MF,FW",it Serie A,29.0,1996.0,12.6,3,29,6,20.7,2.3,0.48,0.1,0.5,0,0,1880,eng ENG,"MF,FW",it Serie A,29.0,1996.0,28,1133,40,33.1,12.6,12,68.0,3,16,20.0,4,1.86,19,11,8,0.64,0.24,1519,eng ENG,"MF,FW",it Serie A,29.0,1996.0,12.6,2,0,0,23,19,1,10,5,8,0,"MF,FW",False,False,True,True,False,True,1133,29.0,0.6349206349206349,0.39682539682539686,1.8253968253968254,1.507936507936508,0.15873015873015872,0.0,0.7936507936507937,0.07936507936507936,False
2815,Bryan Zaragoza,es ESP,"FW,MF",Celta Vigo,es La Liga,23.0,2001.0,19,13,1131,12.6,1,1,2,0,1,1,1,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2815,es ESP,"FW,MF",es La Liga,23.0,2001.0,12.6,1,26,12,46.2,2.07,0.95,0.0,0.0,1,1,3507,es ESP,"FW,MF",es La Liga,23.0,2001.0,19,1131,60,33.1,12.6,13,76.0,4,6,24.0,2,1.47,16,12,4,0.32,0.28,2815,es ESP,"FW,MF",es La Liga,23.0,2001.0,12.6,1,0,0,7,17,6,67,2,5,0,"FW,MF",False,False,True,True,False,True,1131,23.0,0.39682539682539686,0.15873015873015872,0.5555555555555556,1.3492063492063493,0.07936507936507936,0.0,5.317460317460317,0.4761904761904762,False
721,Eren Dinkçi,de GER,"MF,FW",Heidenheim,de Bundesliga,23.0,2001.0,14,13,1131,12.6,3,1,4,3,0,0,3,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,721,de GER,"MF,FW",de Bundesliga,23.0,2001.0,12.6,3,25,9,36.0,1.99,0.72,0.12,0.33,0,0,886,de GER,"MF,FW",de Bundesliga,23.0,2001.0,14,1131,81,37.0,12.6,13,85.0,7,1,28.0,0,0.93,22,24,-2,-0.16,1.19,721,de GER,"MF,FW",de Bundesliga,23.0,2001.0,12.6,3,0,0,9,4,0,22,5,13,0,"MF,FW",False,False,True,True,False,True,1131,23.0,1.0317460317460319,0.39682539682539686,0.7142857142857143,0.31746031746031744,0.2380952380952381,0.0,1.746031746031746,0.0,False
2291,Fabián Ruiz Peña,es ESP,MF,Paris Saint-Germain,fr Ligue 1,29.0,1996.0,20,13,1131,12.6,1,4,5,1,0,0,2,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2291,es ESP,MF,fr Ligue 1,29.0,1996.0,12.6,1,19,4,21.1,1.51,0.32,0.05,0.25,0,0,2848,es ESP,MF,fr Ligue 1,29.0,1996.0,20,1131,57,37.0,12.6,13,74.0,6,7,24.0,0,2.3,26,12,14,1.11,-0.33,2291,es ESP,MF,fr Ligue 1,29.0,1996.0,12.6,2,0,0,2,3,2,21,17,11,0,MF,False,False,True,False,True,False,1131,29.0,0.873015873015873,1.3492063492063493,0.15873015873015872,0.2380952380952381,0.15873015873015872,0.0,1.6666666666666667,0.15873015873015872,False
1734,Khalis Merah,fr FRA,"MF,FW",Lyon,fr Ligue 1,18.0,2007.0,22,15,1130,12.6,0,1,1,0,0,0,2,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,1734,fr FRA,"MF,FW",fr Ligue 1,18.0,2007.0,12.6,0,6,3,50.0,0.48,0.24,0.0,0.0,0,0,2144,fr FRA,"MF,FW",fr Ligue 1,18.0,2007.0,22,1130,51,36.9,12.6,15,68.0,0,7,15.0,12,2.18,20,11,9,0.72,0.53,1734,fr FRA,"MF,FW",fr Ligue 1,18.0,2007.0,12.6,2,0,0,11,20,0,13,6,19,0,"MF,FW",False,False,True,True,False,True,1130,18.0,1.507936507936508,0.4761904761904762,0.873015873015873,1.5873015873015874,0.15873015873015872,0.0,1.0317460317460319,0.0,False
161,Kristjan Asllani,al ALB,MF,Torino,it Serie A,23.0,2002.0,15,13,1129,12.5,0,0,0,0,0,1,3,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,161,al ALB,MF,it Serie A,23.0,2002.0,12.5,0,20,4,20.0,1.59,0.32,0.0,0.0,0,1,198,al ALB,MF,it Serie A,23.0,2002.0,15,1129,75,33.0,12.5,13,82.0,5,2,29.0,4,1.27,13,20,-7,-0.56,-0.09,161,al ALB,MF,it Serie A,23.0,2002.0,12.5,3,0,0,7,14,0,52,12,14,0,MF,False,False,True,False,True,False,1129,23.0,1.12,0.96,0.56,1.12,0.24,0.0,4.16,0.0,False
2819,Jordan Zemura,zw ZIM,"MF,DF",Udinese,it Serie A,25.0,1999.0,17,13,1127,12.5,0,1,1,0,0,0,3,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,2819,zw ZIM,"MF,DF",it Serie A,25.0,1999.0,12.5,0,5,1,20.0,0.4,0.08,0.0,0.0,0,0,3513,zw ZIM,"MF,DF",it Serie A,25.0,1999.0,17,1127,66,33.0,12.5,13,81.0,8,4,19.0,8,1.12,14,16,-2,-0.16,-0.12,2819,zw ZIM,"MF,DF",it Serie A,25.0,1999.0,12.5,3,0,0,26,11,2,35,6,17,0,"MF,DF",False,True,True,False,False,True,1127,25.0,1.36,0.48,2.08,0.88,0.24,0.0,2.8,0.16,False
148,Jhon Arias,co COL,"FW,MF",Wolves,eng Premier League,27.0,1997.0,23,14,1124,12.5,1,0,1,1,0,0,1,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,148,co COL,"FW,MF",eng Premier League,27.0,1997.0,12.5,1,16,3,18.8,1.28,0.24,0.06,0.33,0,0,182,co COL,"FW,MF",eng Premier League,27.0,1997.0,23,1124,49,32.9,12.5,14,71.0,2,9,15.0,1,0.35,11,21,-10,-0.8,0.41,148,co COL,"FW,MF",eng Premier League,27.0,1997.0,12.5,1,0,0,26,9,3,30,7,27,0,"FW,MF",False,False,True,True,False,True,1124,27.0,2.16,0.56,2.08,0.72,0.08,0.0,2.4,0.24,False
2210,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,27.0,1997.0,26,10,1118,12.4,2,0,2,2,0,0,4,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2210,xk KVX,MF,de Bundesliga,27.0,1997.0,12.4,2,11,5,45.5,0.89,0.4,0.18,0.4,0,0,2746,xk KVX,MF,de Bundesliga,27.0,1997.0,26,1118,43,36.5,12.4,10,71.0,3,16,26.0,2,1.31,20,21,-1,-0.08,0.61,2210,xk KVX,MF,de Bundesliga,27.0,1997.0,12.4,4,0,0,13,16,1,16,4,8,0,MF,False,False,True,False,True,False,1118,27.0,0.6451612903225806,0.3225806451612903,1.0483870967741935,1.2903225806451613,0.3225806451612903,0.0,1.2903225806451613,0.08064516129032258,False
1969,Rafel Obrador,es ESP,MF,Torino,it Serie A,21.0,2004.0,16,14,1116,12.4,1,3,4,1,0,0,1,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,1969,es ESP,MF,it Serie A,21.0,2004.0,12.4,1,7,2,28.6,0.56,0.16,0.14,0.5,0,0,2430,es ESP,MF,it Serie A,21.0,2004.0,16,1116,70,32.6,12.4,14,77.0,4,2,23.0,0,1.38,18,20,-2,-0.16,0.5,1969,es ESP,MF,it Serie A,21.0,2004.0,12.4,1,0,0,7,5,1,58,12,8,0,MF,False,False,True,False,True,False,1116,21.0,0.6451612903225806,0.9677419354838709,0.564516129032258,0.4032258064516129,0.08064516129032258,0.0,4.67741935483871,0.08064516129032258,False
